id;task;face_gender;date;trial;img_number;button_pressed;classification;RT;time;actor;group;ethni;age;gender
IM24;HS;F;19-Feb-2019;12;21;76;1;1.8853;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;13;1;65;0;1.6142;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;14;20;76;1;1.5225;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;15;2;65;0;3.0441;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;16;19;76;1;1.3949;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;17;14;76;1;2.4225;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;18;9;76;1;2.699;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;19;16;76;1;1.8377;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;20;4;65;0;1.7958;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;21;18;76;1;2.4078;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;22;21;76;1;1.6726;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;23;16;76;1;1.7444;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;24;16;76;1;1.4474;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;25;3;65;0;1.5546;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;26;19;76;1;1.653;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;27;3;65;0;1.657;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;28;1;65;0;1.7833;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;29;6;65;0;1.8634;T1;1;E;S;8;f
IM24;HS;F;19-Feb-2019;30;2;65;0;1.9373;T1;1;E;S;8;f
IM25;FA;F;19-Feb-2019;1;3;65;0;1.7998;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;2;18;76;1;2.1411;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;3;1;65;0;1.4218;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;4;21;76;1;1.4308;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;5;5;65;0;1.8356;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;6;16;76;1;1.9494;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;7;15;76;1;1.8032;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;8;4;65;0;1.9414;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;9;13;76;1;1.6943;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;10;19;76;1;3.0643;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;11;1;65;0;1.3899;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;12;13;76;1;1.7593;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;13;1;65;0;1.4667;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;14;21;76;1;1.566;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;15;2;65;0;1.4606;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;16;19;76;1;1.5886;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;17;1;65;0;1.6049;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;18;5;65;0;1.936;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;19;8;76;1;2.3766;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;20;21;76;1;1.3806;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;21;19;76;1;1.4538;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;22;19;76;1;2.9376;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;23;17;76;1;1.3252;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;24;21;76;1;1.8387;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;25;1;65;0;1.4305;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;26;11;76;1;1.6054;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;27;1;65;0;1.6;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;28;6;65;0;2.0579;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;29;6;65;0;1.637;T1;1;E;S;7;f
IM25;FA;F;19-Feb-2019;30;1;65;0;1.8739;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;1;17;76;1;4.8043;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;2;1;65;0;7.3422;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;3;20;76;1;2.3219;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;4;7;65;0;2.5521;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;5;8;65;0;3.0255;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;6;15;76;1;1.4295;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;7;1;65;0;1.689;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;8;17;76;1;2.3087;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;9;21;76;1;1.7199;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;10;20;76;1;1.5929;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;11;18;76;1;1.3196;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;12;3;65;0;1.9063;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;13;15;76;1;1.7068;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;14;1;65;0;2.1944;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;15;5;65;0;1.7106;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;16;3;65;0;1.5735;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;17;21;76;1;1.243;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;18;20;76;1;1.6333;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;19;8;65;0;2.2197;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;20;7;65;0;1.5519;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;21;1;65;0;1.4563;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;22;19;76;1;1.454;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;23;16;76;1;1.7545;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;24;9;65;0;2.5166;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;25;14;76;1;2.099;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;26;18;76;1;2.8092;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;27;1;65;0;1.8507;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;28;1;65;0;2.3531;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;29;2;65;0;2.3409;T1;1;E;S;7;f
IM25;HS;M;19-Feb-2019;30;20;76;1;1.4754;T1;1;E;S;7;f
IM26;FA;F;20-Feb-2019;1;16;65;0;5.2356;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;2;3;65;0;1.9705;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;3;6;65;0;1.0408;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;4;6;65;0;1.3687;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;5;12;65;0;1.2251;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;6;4;65;0;1.0514;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;7;14;65;0;1.1232;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;8;21;76;1;6.2946;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;9;14;65;0;3.0839;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;10;1;65;0;1.7167;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;11;21;76;1;1.5617;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;12;3;65;0;1.8109;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;13;18;65;0;8.5324;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;14;18;76;1;4.2976;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;15;1;65;0;1.6114;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;16;1;65;0;1.7341;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;17;1;65;0;1.4205;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;18;20;76;1;2.4154;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;19;15;76;1;3.2607;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;20;1;65;0;1.3844;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;21;19;76;1;2.0927;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;22;2;65;0;2.6019;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;23;13;76;1;2.4123;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;24;19;76;1;2.4278;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;25;19;76;1;1.6529;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;26;20;76;1;1.4261;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;27;1;65;0;1.4144;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;28;2;65;0;2.139;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;29;1;65;0;1.4862;T1;1;C;J;8;m
IM26;FA;F;20-Feb-2019;30;18;76;1;1.8123;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;1;1;65;0;2.4013;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;2;5;65;0;1.326;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;3;5;65;0;1.9689;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;4;4;65;0;1.7527;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;5;13;76;1;2.2503;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;6;1;65;0;1.3422;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;7;1;65;0;1.5059;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;8;1;65;0;1.2026;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;9;15;76;1;1.4792;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;10;19;76;1;1.5322;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;11;6;65;0;1.8775;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;12;17;76;1;1.9826;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;13;20;76;1;1.7887;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;14;5;65;0;1.4366;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;15;18;76;1;1.1697;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;16;17;76;1;1.6733;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;17;16;76;1;1.1657;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;18;1;65;0;1.2527;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;19;17;76;1;2.0677;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;20;18;76;1;2.2082;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;21;2;65;0;1.2987;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;22;19;76;1;1.5542;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;23;18;76;1;1.6186;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;24;5;65;0;1.1195;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;25;1;65;0;1.3771;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;26;17;76;1;1.1475;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;27;4;65;0;1.6202;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;28;16;76;1;1.8066;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;29;4;65;0;1.6678;T1;1;C;J;8;m
IM26;HS;M;20-Feb-2019;30;12;76;1;1.3537;T1;1;C;J;8;m
IM27;FA;M;20-Feb-2019;1;21;76;1;13.0233;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;2;21;76;1;1.3286;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;3;3;65;0;2.2999;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;4;17;76;1;1.8259;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;5;19;76;1;1.9929;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;6;14;65;0;2.0528;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;7;5;65;0;1.6365;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;8;1;65;0;1.941;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;9;2;76;1;7.0711;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;10;20;65;0;9.8054;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;11;4;65;0;1.9959;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;12;10;65;0;2.0249;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;13;2;65;0;2.6356;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;14;16;65;0;2.4052;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;15;1;65;0;3.9439;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;16;17;76;1;4.0511;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;17;1;65;0;2.1181;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;18;17;65;0;2.3875;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;19;1;65;0;2.709;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;20;1;65;0;2.2543;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;21;21;76;1;1.6851;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;22;3;65;0;1.5502;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;23;16;65;0;2.5013;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;24;17;65;0;1.5468;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;25;20;76;1;2.5185;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;26;5;65;0;1.8691;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;27;5;65;0;1.6929;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;28;5;65;0;1.433;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;29;1;65;0;1.944;T1;1;C;J;9;m
IM27;FA;M;20-Feb-2019;30;21;76;1;1.3237;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;1;1;65;0;2.6548;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;2;13;76;1;1.1752;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;3;12;76;1;1.5289;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;4;16;76;1;1.9191;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;5;9;76;1;1.3831;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;6;4;65;0;1.8558;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;7;21;76;1;1.3612;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;8;1;65;0;2.1251;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;9;17;76;1;1.3249;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;10;1;65;0;1.6351;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;11;16;76;1;1.4346;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;12;21;76;1;2.2971;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;13;17;76;1;1.1054;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;14;16;76;1;1.1981;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;15;1;65;0;1.6172;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;16;3;65;0;1.6819;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;17;4;65;0;1.8834;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;18;3;65;0;1.2791;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;19;19;76;1;1.7813;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;20;5;76;1;1.6497;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;21;21;76;1;1.3167;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;22;16;76;1;1.171;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;23;18;76;1;1.5014;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;24;4;65;0;1.6575;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;25;3;65;0;1.5649;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;26;4;65;0;1.541;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;27;1;65;0;1.3686;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;28;20;76;1;1.505;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;29;1;65;0;1.2997;T1;1;C;J;9;m
IM27;HS;F;20-Feb-2019;30;2;65;0;1.3711;T1;1;C;J;9;m
IM28;FA;F;20-Feb-2019;1;5;65;0;5.0593;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;2;15;76;1;1.5698;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;3;6;65;0;1.1418;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;4;17;76;1;1.7228;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;5;5;65;0;1.1328;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;6;21;76;1;1.6062;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;7;3;65;0;4.8075;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;8;18;76;1;4.1846;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;9;5;65;0;1.7364;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;10;17;76;1;4.0283;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;11;21;76;1;1.7064;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;12;1;65;0;5.1942;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;13;17;76;1;5.6368;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;14;5;65;0;2.0895;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;15;5;65;0;1.4531;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;16;15;76;1;2.1673;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;17;17;76;1;1.5693;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;18;19;76;1;1.1978;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;19;19;76;1;1.1372;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;20;6;65;0;2.9887;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;21;5;65;0;2.211;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;22;1;65;0;1.4107;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;23;16;76;1;2.5106;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;24;18;76;1;0.9843;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;25;16;76;1;0.9157;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;26;1;65;0;1.3552;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;27;1;65;0;0.8576;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;28;1;65;0;1.1931;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;29;13;76;1;1.4533;T1;1;C;J;7;f
IM28;FA;F;20-Feb-2019;30;1;65;0;1.2922;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;1;3;65;0;17.4045;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;2;4;65;0;9.4728;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;3;18;76;1;4.9949;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;4;19;76;1;2.1083;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;5;13;76;1;1.9204;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;6;1;65;0;1.6118;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;7;2;65;0;1.5188;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;8;1;65;0;3.9528;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;9;17;76;1;2.5303;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;10;19;76;1;4.6247;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;11;1;65;0;1.8584;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;12;1;65;0;1.418;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;13;14;76;1;3.6957;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;14;15;76;1;1.6868;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;15;2;65;0;2.1374;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;16;17;76;1;6.9632;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;17;6;65;0;3.4943;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;18;2;65;0;1.4295;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;19;5;65;0;3.0412;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;20;17;76;1;4.4113;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;21;1;65;0;1.9614;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;22;20;76;1;6.6328;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;23;1;65;0;2.2631;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;24;1;65;0;1.3479;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;25;19;76;1;1.1676;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;26;20;76;1;1.4754;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;27;19;76;1;1.0415;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;28;15;76;1;1.0913;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;29;3;65;0;1.3289;T1;1;C;J;7;f
IM28;HS;M;20-Feb-2019;30;15;76;1;1.4957;T1;1;C;J;7;f
IM29;FA;M;20-Feb-2019;1;13;65;0;3.1258;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;2;8;65;0;1.4984;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;3;16;65;0;2.1316;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;4;20;76;1;1.993;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;5;14;65;0;1.8926;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;6;19;76;1;2.6126;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;7;15;65;0;4.9806;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;8;1;65;0;2.4447;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;9;21;76;1;6.4325;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;10;6;65;0;2.8404;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;11;16;76;1;2.2015;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;12;15;76;1;2.9487;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;13;16;76;1;1.5408;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;14;2;76;1;2.5584;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;15;2;76;1;2.2915;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;16;1;76;1;2.7824;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;17;1;76;1;6.6036;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;18;3;76;1;1.7445;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;19;14;65;0;1.9362;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;20;12;65;0;3.0227;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;21;1;76;1;2.23;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;22;18;76;1;2.0307;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;23;1;76;1;2.4505;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;24;14;65;0;2.569;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;25;9;65;0;1.9805;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;26;7;65;0;1.499;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;27;4;76;1;3.1132;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;28;16;76;1;1.9605;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;29;4;65;0;1.8535;T1;1;C;J;8;f
IM29;FA;M;20-Feb-2019;30;5;76;1;3.9072;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;1;12;76;1;3.9445;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;2;16;76;1;1.572;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;3;21;76;1;2.5109;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;4;17;76;1;3.064;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;5;1;65;0;6.9734;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;6;1;65;0;1.418;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;7;1;65;0;1.3321;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;8;1;65;0;1.3998;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;9;19;76;1;2.2757;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;10;20;76;1;2.0181;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;11;13;76;1;2.2425;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;12;1;65;0;1.9072;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;13;8;76;1;3.083;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;14;21;76;1;1.6577;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;15;2;65;0;2.0551;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;16;1;65;0;1.5095;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;17;2;65;0;1.5232;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;18;4;65;0;1.768;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;19;5;65;0;3.469;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;20;13;76;1;6.2636;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;21;21;76;1;1.5485;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;22;16;76;1;1.7735;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;23;8;65;0;2.2927;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;24;5;65;0;1.5628;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;25;18;76;1;1.671;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;26;1;65;0;1.4347;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;27;1;65;0;1.7082;T1;1;C;J;8;f
IM29;HS;F;20-Feb-2019;28;11;76;1;1.6529;T1;1;C;J;8;f
